Date;Date et heure de restitution;Gare;Code UIC;Nature d'objets;Type d'objets;Type d'enregistrement
2020-11-25T14:46:28+01:00;2020-11-25T16:26:54+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-25T14:34:44+01:00;2020-11-26T13:17:19+01:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-11-27T14:48:06+01:00;2020-11-27T17:41:32+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-25T14:16:47+01:00;2020-11-28T10:16:04+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-27T14:12:22+02:00;2020-09-03T16:34:52+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-01T15:42:22+02:00;2020-09-09T11:08:15+02:00;Rennes;87471003;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-09T16:41:05+02:00;2020-09-10T13:51:03+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-09T17:17:44+02:00;2020-09-10T14:25:02+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-11T13:21:01+02:00;2020-09-11T15:59:35+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-28T11:54:03+01:00;2020-03-03T15:01:00+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-22T09:51:29+01:00;2020-02-25T12:04:25+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-02-25T13:13:22+01:00;2020-02-25T14:00:56+01:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-18T16:55:15+01:00;2020-02-26T18:55:36+01:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-20T14:16:39+01:00;2020-03-11T10:46:47+01:00;Rennes;87471003;Agenda, calendrier;Livres, articles de papéterie;Objet trouvé
2020-02-20T15:13:35+01:00;2020-02-28T18:07:47+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-03T16:32:58+01:00;2020-03-07T09:27:04+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-03-03T15:51:10+01:00;2020-03-04T18:34:37+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-04T11:11:40+01:00;2020-03-07T11:44:32+01:00;Rennes;87471003;Trottinette;Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-03-04T15:04:09+01:00;2020-03-04T16:17:42+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-11T13:36:03+01:00;2020-03-12T14:17:23+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-02-20T13:14:38+01:00;2020-02-26T13:14:59+01:00;Rennes;87471003;Livre numérique;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-03-17T15:40:03+01:00;2020-03-17T17:56:48+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-11T18:19:22+02:00;2020-09-16T18:16:47+02:00;Rennes;87471003;Autres divers;Divers;Objet trouvé
2020-09-08T14:00:03+02:00;2020-09-17T10:51:09+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-16T11:40:06+02:00;2020-09-17T17:01:27+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-16T17:30:26+02:00;2020-09-17T18:06:14+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-16T18:53:47+02:00;2020-09-19T12:02:18+02:00;Rennes;87471003;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-09-17T15:40:30+02:00;2020-09-19T09:29:18+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-05-20T15:52:05+02:00;2020-05-28T18:29:27+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-03-11T13:52:49+01:00;2020-06-05T10:31:35+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-06-10T11:58:54+02:00;2020-06-10T13:04:41+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-06T16:36:23+01:00;2020-06-10T14:58:57+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-18T11:42:40+01:00;2020-02-19T16:17:09+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-11T18:57:16+02:00;2020-09-22T17:24:55+02:00;Rennes;87471003;Autres appareils et accessoires électroniques;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2019-08-28T11:11:27+02:00;2020-02-19T18:08:44+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2019-12-21T09:58:39+01:00;2020-03-11T18:00:06+01:00;Rennes;87471003;Casque (vélo, moto);Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-02-27T18:47:31+01:00;2020-03-03T15:11:16+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-10T15:01:36+01:00;2020-03-13T14:17:33+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-28T14:12:02+02:00;2020-09-23T13:22:39+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-06-26T15:50:36+02:00;2020-06-27T11:34:23+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-19T12:06:18+02:00;2020-09-25T15:03:08+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-11T17:49:28+02:00;2020-09-25T17:25:28+02:00;Rennes;87471003;Lunettes en étui;Optique;Objet trouvé
2020-02-04T15:43:30+01:00;2020-09-25T18:26:06+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-02-27T16:43:12+01:00;2020-06-30T16:10:56+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-30T16:58:24+02:00;2020-07-03T15:03:20+02:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-02-25T14:52:50+01:00;2020-07-03T11:06:40+02:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-06-26T14:58:57+02:00;2020-06-30T13:35:10+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-25T15:56:38+02:00;2020-09-26T11:49:00+02:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-07-01T13:48:03+02:00;2020-07-07T14:34:06+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-06-09T11:47:23+02:00;2020-07-09T13:33:30+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-26T10:18:05+02:00;2020-09-30T13:50:37+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-04T14:10:53+01:00;2020-12-01T15:18:45+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-19T11:00:01+02:00;2020-12-05T11:03:54+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-21T09:38:19+01:00;2020-12-08T14:47:28+01:00;Rennes;87471003;Tablette tactile protégée (étui, housse);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-09T13:49:26+01:00;2020-12-10T15:23:07+01:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-12-11T13:12:02+01:00;2020-12-12T11:05:27+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-06-16T16:18:36+02:00;2020-06-20T11:03:53+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-02T15:06:21+02:00;2020-12-15T10:43:23+01:00;Rennes;87471003;Landau, poussette d'enfants;Articles d'enfants, de puériculture;Objet trouvé
2020-12-09T13:20:53+01:00;2020-12-15T10:46:41+01:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-06-23T13:45:32+02:00;2020-07-09T17:49:44+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-07-08T18:36:43+02:00;2020-07-15T13:41:54+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-04T10:21:15+02:00;2020-06-24T18:40:55+02:00;Rennes;87471003;Autres divers;Divers;Objet trouvé
2020-12-15T13:15:21+01:00;2020-12-15T17:03:01+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-06-24T17:13:21+02:00;2020-07-09T10:47:14+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
2020-07-24T10:45:57+02:00;2020-07-24T17:44:26+02:00;Rennes;87471003;Carte d'identité, passeport, permis de conduire;Pièces d'identités et papiers personnels;Objet trouvé
2020-07-10T16:38:56+02:00;2020-07-24T14:47:23+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-11T11:43:44+02:00;2020-07-23T15:32:23+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-29T11:21:54+02:00;2020-07-30T14:54:27+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-29T13:34:38+02:00;2020-07-30T14:57:16+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-08T17:15:04+02:00;2020-07-28T17:39:10+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-06-20T11:14:31+02:00;2020-08-04T14:24:20+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook protégé (étui, housse,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-28T17:53:37+02:00;2020-08-05T15:02:15+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-16T13:24:45+01:00;2020-12-17T17:35:21+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-01T10:06:25+02:00;2020-08-05T14:25:16+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-07-29T14:01:00+02:00;2020-08-06T11:34:07+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-05T16:31:31+02:00;2020-08-07T17:02:21+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-08T10:17:49+02:00;2020-08-13T17:19:17+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-12T14:10:33+02:00;2020-08-14T15:30:24+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-07-10T14:01:20+02:00;2020-08-14T17:37:00+02:00;Rennes;87471003;Livre de poche;Livres, articles de papéterie;Objet trouvé
2020-08-07T17:03:58+02:00;2020-08-21T16:08:40+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-19T15:45:24+02:00;2020-08-21T16:31:32+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-21T11:24:24+02:00;2020-08-21T17:30:34+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-19T18:30:09+02:00;2020-08-21T14:38:57+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-25T12:02:52+02:00;2020-08-26T17:03:25+02:00;Rennes;87471003;Casque (vélo, moto);Vélos, trottinettes, accessoires 2 roues;Objet trouvé
2020-08-04T16:08:34+02:00;2020-08-28T16:18:01+02:00;Rennes;87471003;Doudou, peluche;Articles d'enfants, de puériculture;Objet trouvé
2020-06-24T18:54:18+02:00;2020-08-28T18:07:01+02:00;Rennes;87471003;Chemise à rabat;Livres, articles de papéterie;Objet trouvé
2020-08-06T13:05:12+02:00;2020-08-13T15:18:23+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-03-11T14:18:29+01:00;2020-08-14T13:06:05+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-19T09:40:40+01:00;2020-12-22T13:43:10+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T16:07:29+01:00;2020-12-23T15:36:40+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-19T09:24:25+01:00;2020-12-23T17:46:58+01:00;Rennes;87471003;Autres vêtements;Vêtements, chaussures;Objet trouvé
2020-07-16T18:56:23+02:00;2020-08-13T13:33:51+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-08-13T14:11:08+02:00;2020-08-14T15:31:12+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-07-29T10:55:38+02:00;2020-08-18T13:48:12+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-08T11:34:19+02:00;2020-08-18T16:09:59+02:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-07-24T11:56:03+02:00;2020-08-19T17:30:04+02:00;Rennes;87471003;Parapluie-canne, parapluie à bandoulière;Parapluies;Objet trouvé
2020-08-11T17:39:28+02:00;2020-08-20T14:35:25+02:00;Rennes;87471003;Raquette de tennis, de badminton;Articles de sport, loisirs, camping;Objet trouvé
2020-08-20T17:38:37+02:00;2020-08-25T15:17:04+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-03T13:16:00+02:00;2020-09-04T15:38:24+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-02T17:54:16+02:00;2020-09-05T09:48:25+02:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-09-04T14:29:42+02:00;2020-09-05T09:59:48+02:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-08T15:44:25+02:00;2020-09-09T14:34:45+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-10T11:53:35+02:00;2020-09-10T14:58:37+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-08T17:47:03+02:00;2020-09-11T19:15:44+02:00;Rennes;87471003;Autres articles enfants, bébé;Articles d'enfants, de puériculture;Objet trouvé
2020-08-04T17:52:48+02:00;2020-09-11T11:49:22+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-10T11:31:12+02:00;2020-09-15T14:58:45+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-04T15:54:13+02:00;2020-08-06T16:17:14+02:00;Rennes;87471003;Bonnet, chapeau;Vêtements, chaussures;Objet trouvé
2020-07-24T14:20:12+02:00;2020-08-07T14:32:40+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-12T11:21:48+02:00;2020-09-23T15:27:36+02:00;Rennes;87471003;Clés, porte-clés;Clés, porte-clés, badge magnétique;Objet trouvé
2020-09-23T17:19:01+02:00;2020-09-24T17:54:19+02:00;Rennes;87471003;Diplôme, papiers personnels;Pièces d'identités et papiers personnels;Objet trouvé
2020-09-22T17:29:54+02:00;2020-09-25T15:29:10+02:00;Rennes;87471003;Autres divers;Divers;Objet trouvé
2020-09-25T15:38:38+02:00;2020-09-25T17:41:47+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-15T16:22:45+02:00;2020-09-30T13:50:01+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-24T17:24:44+02:00;2020-10-01T10:21:27+02:00;Rennes;87471003;Lunettes en étui;Optique;Objet trouvé
2020-09-24T15:36:30+02:00;2020-10-01T11:47:14+02:00;Rennes;87471003;Agenda, calendrier;Livres, articles de papéterie;Objet trouvé
2020-10-02T17:07:11+02:00;2020-10-02T17:39:04+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-02T18:59:20+02:00;2020-10-03T10:37:06+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-02T18:23:22+02:00;2020-10-06T13:53:01+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-26T09:39:32+02:00;2020-10-06T10:58:15+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-06T15:35:54+02:00;2020-10-07T16:31:36+02:00;Rennes;87471003;Lunettes;Optique;Objet trouvé
2020-10-07T13:21:20+02:00;2020-10-07T14:25:56+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-23T13:56:50+02:00;2020-10-09T10:16:13+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-19T11:43:15+02:00;2020-10-30T11:44:11+01:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-10-27T15:07:46+01:00;2020-10-30T18:05:31+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-27T18:45:09+01:00;2020-10-30T18:21:10+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-13T13:39:36+02:00;2020-10-13T18:56:33+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-10-07T16:19:02+02:00;2020-10-16T11:49:02+02:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-02T16:08:35+02:00;2020-10-21T18:18:59+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-25T17:32:27+02:00;2020-10-22T15:55:52+02:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-07-22T10:48:44+02:00;2020-10-27T15:30:08+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-21T15:17:18+02:00;2020-10-28T17:44:18+01:00;Rennes;87471003;Guitare;Instruments de musique;Objet trouvé
2020-09-22T16:22:55+02:00;2020-10-29T14:54:45+01:00;Rennes;87471003;Disque dur externe, clé USB;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-19T11:12:49+02:00;2020-11-13T11:00:25+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-22T15:11:00+01:00;2020-12-24T11:11:39+01:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-12-24T10:38:30+01:00;2020-12-24T10:45:08+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-20T17:26:24+02:00;2020-09-01T13:59:28+02:00;Rennes;87471003;Porte-monnaie, portefeuille;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-10-23T14:05:21+02:00;2020-11-17T17:25:39+01:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-11-24T14:02:54+01:00;2020-11-27T10:54:10+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-05T10:27:08+01:00;2020-12-08T10:17:25+01:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-01T16:01:01+01:00;2020-12-15T13:46:10+01:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-15T11:47:39+01:00;2020-12-15T14:22:00+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-08T17:32:32+02:00;2020-12-16T13:14:15+01:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-11-24T13:18:08+01:00;2020-12-18T14:10:35+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-17T13:47:56+01:00;2020-12-22T13:56:47+01:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-24T18:56:36+02:00;2020-12-22T14:54:42+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-10-20T13:24:22+02:00;2020-12-24T15:42:00+01:00;Rennes;87471003;Autres divers;Divers;Objet trouvé
2020-12-30T14:58:06+01:00;2020-12-30T16:22:53+01:00;Rennes;87471003;Sac à main;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-26T09:38:23+01:00;2020-12-30T17:36:54+01:00;Rennes;87471003;Sacoche ventrale, banane;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-12-29T14:26:48+01:00;2020-12-29T15:14:09+01:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-12-15T14:47:59+01:00;2020-12-29T16:37:40+01:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-07-31T17:16:51+02:00;2020-08-26T11:21:01+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-12T14:24:57+02:00;2020-08-27T11:34:26+02:00;Rennes;87471003;Ordinateur, ordinateur portable, notebook;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-11T18:42:12+02:00;2020-08-13T17:44:53+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-08-06T17:35:21+02:00;2020-08-13T18:10:01+02:00;Rennes;87471003;Outils, Accesoires;Articles de sport, loisirs, camping;Objet trouvé
2020-03-05T13:39:32+01:00;2020-08-14T17:51:14+02:00;Rennes;87471003;Autres vêtements;Vêtements, chaussures;Objet trouvé
2020-08-07T18:21:19+02:00;2020-08-18T18:23:30+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-01T09:27:11+02:00;2020-08-19T11:03:39+02:00;Rennes;87471003;Téléphone portable protégé (étui, coque,…);Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-08-13T13:53:35+02:00;2020-09-04T15:47:12+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-01T18:37:25+02:00;2020-09-09T14:59:37+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-09T13:14:39+02:00;2020-09-09T17:39:12+02:00;Rennes;87471003;Valise, sac sur roulettes;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-10T10:39:31+02:00;2020-09-10T15:24:41+02:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-09-01T17:57:02+02:00;2020-09-10T15:43:47+02:00;Rennes;87471003;Téléphone portable;Appareils électroniques, informatiques, appareils photo;Objet trouvé
2020-09-10T10:32:27+02:00;2020-09-15T11:25:25+02:00;Rennes;87471003;Sac d'enseigne (plastique, papier, …);Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-15T11:50:24+02:00;2020-09-16T10:37:58+02:00;Rennes;87471003;Sac de voyage, sac de sport, sac à bandoulière;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-15T18:58:24+02:00;2020-09-16T16:26:46+02:00;Rennes;87471003;Carte de crédit;Porte-monnaie / portefeuille, argent, titres;Objet trouvé
2020-09-15T16:58:10+02:00;2020-09-17T10:22:46+02:00;Rennes;87471003;Manteau, veste, blazer, parka, blouson, cape;Vêtements, chaussures;Objet trouvé
2020-09-01T14:01:24+02:00;2020-09-22T14:24:11+02:00;Rennes;87471003;Sac à dos;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-17T13:38:10+02:00;2020-09-23T14:49:17+02:00;Rennes;87471003;Attaché-case, serviette;Bagagerie: sacs, valises, cartables;Objet trouvé
2020-09-08T14:47:38+02:00;2020-09-25T17:55:29+02:00;Rennes;87471003;Pull over, gilet;Vêtements, chaussures;Objet trouvé
2020-09-24T15:53:56+02:00;2020-09-25T13:20:28+02:00;Rennes;87471003;Pièce d'identité personnelle et autre;Pièces d'identités et papiers personnels;Objet trouvé
